Porosity,Resistivity,Water_Saturation
0.11165000000000001,10.12,0.47797
0.11165000000000001,12.68,0.47797
0.11165000000000001,11.77,0.47797
0.11165000000000001,11.08,0.47797
0.11165000000000001,10.43,0.47797
0.11223,9.84,0.79136
0.11223,12.13,0.79136
0.11223,11.48,0.79136
0.11223,10.98,0.79136
0.11022,10.51,0.27178
0.11022,10.09,0.27178
0.11022,9.72,0.27178
0.11022,9.4,0.27178
0.11075,11.8,0.25137
0.11075,11.41,0.25137
0.11075,11.03,0.25137
0.11087,10.66,0.25241
0.11087,10.33,0.25241
0.14192,10.04,0.11374
0.14192,9.77,0.11374
0.14192,9.54,0.11374
0.14192,12.47,0.11374
0.14218,12.15,0.10993000000000001
0.14218,11.82,0.10993000000000001
0.14218,11.46,0.10993000000000001
0.14218,11.18,0.10993000000000001
0.16475999999999996,10.94,0.1206
0.16054,10.76,0.096084
0.16054,10.61,0.096084
0.16054,10.5,0.096084
0.14442,14.06,0.08557299999999998
0.18584,13.86,0.23143
0.15848,13.64,0.14364
0.18584,13.37,0.23143
0.18584,13.170000000000003,0.23143
0.17604,13.02,0.19859
0.17604,12.91,0.19859
0.14909,12.84,0.07498599999999998
0.15149,16.649999999999995,0.064913
0.1538,16.39,0.091017
0.1538,16.39,0.091017
0.1538,16.39,0.091017
0.1538,16.12,0.091017
0.15983,16.12,0.08916
0.15983,16.12,0.08916
0.15983,19.11,0.08916
0.15983,19.11,0.08916
0.118,6.4,1.0
0.11896,6.4,1.0
0.12291,6.4,1.0
0.12291,7.83,1.0
0.12291,7.83,1.0
0.12291,7.83,1.0
0.13027,8.679999999999998,1.0
0.11938,8.679999999999998,1.0
0.11938,8.679999999999998,1.0
0.11938,56.32,1.0
0.11938,56.32,1.0
0.12469,8.29,1.0
0.12569,8.88,1.0
0.12569,8.88,1.0
0.12569,8.88,1.0
0.12417,8.55,1.0
0.12417,8.55,1.0
0.12417,8.55,1.0
0.12417,56.39,1.0
0.12639,9.05,1.0
0.12639,9.05,1.0
0.12639,13.36,1.0
0.12639,13.36,1.0
0.1373,13.36,0.99897
0.13064,12.8,0.9944
0.13064,12.8,0.9944
0.13064,12.8,0.9944
0.13064,15.0,0.9944
0.13376,15.0,0.99353
0.13376,12.81,0.99353
0.13376,17.14,0.99353
0.13376,14.83,0.99353
0.14498,12.75,0.9936100000000002
0.14498,11.04,0.9936100000000002
0.14125,14.21,0.9921700000000002
0.14125,12.59,0.9921700000000002
0.14125,11.29,0.9921700000000002
0.15884,10.23,0.39033
0.15884,13.9,0.39033
0.15884,12.52,0.39033
0.15884,11.38,0.39033
0.15517,14.99,0.26405
0.15517,13.6,0.26405
0.15517,12.44,0.26405
0.15517,11.36,0.26405
0.13742,14.61,0.86206
0.13742,13.15,0.86206
0.12071,12.0,0.71237
0.12071,11.0,0.71237
0.12063,14.12,0.43075
0.12063,12.8,0.43075
0.13196,11.68,0.45752
0.12063,10.86,0.43075
0.12063,10.12,0.43075
0.11165000000000001,12.68,0.47797
0.11165000000000001,11.77,0.47797
0.10816,11.08,0.62524
0.10816,10.43,0.62524
0.11223,12.94,0.79136
0.11223,12.13,0.79136
0.11223,11.48,0.79136
0.11223,10.98,0.79136
0.11022,10.51,0.27178
0.11022,10.09,0.27178
0.11022,12.64,0.27178
0.11022,12.21,0.27178
0.11022,11.8,0.27178
0.11087,11.41,0.25241
0.11087,11.03,0.25241
0.11087,10.66,0.25241
0.11087,10.33,0.25241
0.14192,10.04,0.11374
0.14192,13.04,0.11374
0.14192,12.77,0.11374
0.14192,12.47,0.11374
0.14218,12.15,0.10993000000000001
0.14218,11.82,0.10993000000000001
0.14218,11.46,0.10993000000000001
0.14421,11.18,0.083914
0.14421,10.94,0.083914
0.16054,10.76,0.096084
0.1653,14.31,0.13783
0.16054,14.2,0.096084
0.16054,14.06,0.096084
0.14442,13.86,0.08557299999999998
0.14442,13.64,0.08557299999999998
0.14442,13.37,0.08557299999999998
0.14442,13.170000000000003,0.08557299999999998
0.14909,13.02,0.07498599999999998
0.15149,16.809999999999995,0.064913
0.15149,16.77,0.064913
0.15149,16.649999999999995,0.064913
0.1538,16.39,0.091017
0.1538,16.39,0.091017
0.1538,16.39,0.091017
0.1538,16.12,0.091017
0.1538,19.24,0.091017
0.15983,19.24,0.08916
0.15983,19.11,0.08916
0.1608,19.11,0.079583
0.11896,6.4,1.0
0.11896,6.4,1.0
0.11896,6.4,1.0
0.12291,7.83,1.0
0.12771,7.83,1.0
0.12291,7.83,1.0
0.12291,8.679999999999998,1.0
0.11938,8.679999999999998,1.0
0.11938,8.679999999999998,1.0
0.11938,56.32,1.0
0.12461,56.32,1.0
0.12569,8.29,1.0
0.12569,8.88,1.0
0.12569,8.88,1.0
0.12569,8.88,1.0
0.12417,8.55,1.0
0.12417,8.55,1.0
0.12417,8.55,1.0
0.12417,56.39,1.0
0.12417,9.05,1.0
0.1373,9.05,0.99897
0.1373,13.36,0.99897
0.1373,13.36,0.99897
0.1373,13.36,0.99897
0.13064,12.8,0.9944
0.13064,12.8,0.9944
0.13064,12.8,0.9944
0.13064,15.0,0.9944
0.13376,15.0,0.99353
0.13376,12.81,0.99353
0.13376,17.14,0.99353
0.12872,14.83,0.99209
0.12872,12.75,0.99209
0.14125,11.04,0.9921700000000002
0.14125,14.21,0.9921700000000002
0.14125,12.59,0.9921700000000002
0.14125,11.29,0.9921700000000002
0.15884,15.49,0.39033
0.15884,13.9,0.39033
0.15884,12.52,0.39033
0.15884,11.38,0.39033
0.15517,14.99,0.26405
0.14538,13.6,0.34332
0.14538,12.44,0.34332
0.14538,11.36,0.34332
0.14538,14.61,0.34332
0.13742,13.15,0.86206
0.12907,12.0,0.79206
0.12071,11.0,0.71237
0.12071,14.12,0.71237
0.12063,12.8,0.43075
0.12063,11.68,0.43075
0.12063,10.86,0.43075
0.11159,13.7,0.52665
0.10816,12.68,0.62524
0.10816,11.77,0.62524
0.10816,11.08,0.62524
0.10816,10.43,0.62524
0.11223,12.94,0.79136
0.11223,12.13,0.79136
0.11223,11.48,0.79136
0.11223,10.98,0.79136
0.11223,10.51,0.79136
0.11022,13.13,0.27178
0.10693,12.64,0.35424
0.10693,12.21,0.35424
0.10693,11.8,0.35424
0.11087,11.41,0.25241
0.11087,11.03,0.25241
0.11087,10.66,0.25241
0.11087,13.49,0.25241
0.11747,13.28,0.26633
0.14192,13.04,0.11374
0.14192,12.77,0.11374
0.14192,12.47,0.11374
0.13891,12.15,0.11936
0.14421,11.82,0.083914
0.14421,11.46,0.083914
0.14421,14.3,0.083914
0.14421,14.36,0.083914
0.16054,14.36,0.096084
0.16054,14.31,0.096084
0.16054,14.2,0.096084
0.16054,14.06,0.096084
0.14442,13.86,0.08557299999999998
0.14442,13.64,0.08557299999999998
0.15386,13.37,0.07408
0.15386,16.66,0.07408
0.15386,16.78,0.07408
0.15149,16.809999999999995,0.064913
0.15149,16.77,0.064913
0.15149,16.649999999999995,0.064913
0.15149,16.39,0.064913
0.1538,16.39,0.091017
0.1538,19.47,0.091017
0.1538,19.24,0.091017
0.1538,19.24,0.091017
0.1608,19.24,0.079583
0.1608,19.11,0.079583
0.14951,19.11,0.098594
0.11896,6.4,1.0
0.11896,6.4,1.0
0.11896,6.4,1.0
0.12291,7.83,1.0
0.12291,7.83,1.0
0.12291,7.83,1.0
0.12291,8.679999999999998,1.0
0.12461,8.679999999999998,1.0
0.12461,8.679999999999998,1.0
0.12461,56.32,1.0
0.12461,56.32,1.0
0.12461,8.29,1.0
0.12569,8.88,1.0
0.12569,8.88,1.0
0.12569,8.88,1.0
0.12569,8.55,1.0
0.12417,8.55,1.0
0.12417,8.55,1.0
0.12938,56.39,1.0
0.12938,9.05,1.0
0.1373,9.05,0.99897
0.1373,13.36,0.99897
0.14752,13.36,0.99911
0.1373,13.36,0.99897
0.13064,12.8,0.9944
0.13064,12.8,0.9944
0.13064,12.8,0.9944
0.13064,15.0,0.9944
0.13064,15.0,0.9944
0.12872,12.81,0.99209
0.12872,17.14,0.99209
0.12872,14.83,0.99209
0.12872,12.75,0.99209
0.14125,11.04,0.9921700000000002
0.14125,14.21,0.9921700000000002
0.14125,12.59,0.9921700000000002
0.14125,11.29,0.9921700000000002
0.15884,15.49,0.39033
0.15884,13.9,0.39033
0.15884,12.52,0.39033
0.14303,11.38,0.49116
0.14303,14.99,0.49116
0.14538,13.6,0.34332
0.14538,12.44,0.34332
0.14538,11.36,0.34332
0.14538,14.61,0.34332
0.13742,13.15,0.86206
0.12071,12.0,0.71237
0.12071,15.54,0.71237
0.12071,14.12,0.71237
0.12063,12.8,0.43075
0.11159,11.68,0.52665
0.11159,10.86,0.52665
0.11159,13.7,0.52665
0.11159,12.68,0.52665
0.10816,11.77,0.62524
0.10816,11.08,0.62524
0.10816,13.84,0.62524
0.10816,12.94,0.62524
0.11223,12.13,0.79136
0.11223,11.48,0.79136
0.11223,10.98,0.79136
0.10587,13.62,0.91468
0.10693,13.13,0.35424
0.10693,12.64,0.35424
0.10693,12.21,0.35424
0.10693,11.8,0.35424
0.11087,11.41,0.25241
0.11087,11.03,0.25241
0.11087,13.66,0.25241
0.11087,13.49,0.25241
0.11087,13.28,0.25241
0.11747,13.04,0.26633
0.13891,12.77,0.11936
0.13891,12.47,0.11936
0.13891,12.15,0.11936
0.14421,46.15,0.083914
0.14421,14.29,0.083914
0.14421,14.3,0.083914
0.14421,14.36,0.083914
0.16054,14.36,0.096084
0.16054,14.31,0.096084
0.16054,14.2,0.096084
0.13649,14.06,0.07740099999999998
0.13649,13.86,0.07740099999999998
0.15386,50.17,0.07408
0.15386,16.57,0.07408
0.15386,16.66,0.07408
0.15386,16.78,0.07408
0.15149,16.809999999999995,0.064913
0.15149,16.77,0.064913
0.15149,16.649999999999995,0.064913
0.15149,16.39,0.064913
0.1538,19.47,0.091017
0.16375,19.47,0.084705
0.16375,19.24,0.084705
0.16375,19.24,0.084705
0.16375,19.24,0.084705
0.1608,19.11,0.079583
0.15515,22.65,0.088742
0.11896,6.4,1.0
0.11896,6.4,1.0
0.11896,6.4,1.0
0.12291,7.83,1.0
0.12202,7.83,1.0
0.12202,7.83,1.0
0.12202,8.679999999999998,1.0
0.12202,8.679999999999998,1.0
0.12461,8.679999999999998,1.0
0.12461,56.32,1.0
0.12461,56.32,1.0
0.12461,8.29,1.0
0.12569,8.88,1.0
0.12569,8.88,1.0
0.12569,8.88,1.0
0.13137,8.55,1.0
0.12938,8.55,1.0
0.12938,8.55,1.0
0.12938,56.39,1.0
0.12938,9.05,1.0
0.12938,9.05,1.0
0.1373,13.36,0.99897
0.1373,13.36,0.99897
0.1373,13.36,0.99897
0.1373,12.8,0.99897
0.13064,12.8,0.9944
0.13276,12.8,0.8850599999999998
0.13276,15.0,0.8850599999999998
0.13276,15.0,0.8850599999999998
0.12872,12.81,0.99209
0.12872,17.14,0.99209
0.12872,14.83,0.99209
0.12872,12.75,0.99209
0.14125,11.04,0.9921700000000002
0.14125,14.21,0.9921700000000002
0.14125,12.59,0.9921700000000002
0.14125,11.29,0.9921700000000002
0.13326,15.49,0.52945
0.14303,13.9,0.49116
0.14303,12.52,0.49116
0.14303,11.38,0.49116
0.14303,14.99,0.49116
0.14538,13.6,0.34332
0.14538,12.44,0.34332
0.14538,16.21,0.34332
0.14538,14.61,0.34332
0.13742,13.15,0.86206
0.13742,12.0,0.86206
0.11709000000000003,15.54,0.27804
0.11709000000000003,14.12,0.27804
0.11709000000000003,12.8,0.27804
0.11159,11.68,0.52665
0.11159,14.77,0.52665
0.11159,13.7,0.52665
0.11159,12.68,0.52665
0.10816,11.77,0.62524
0.10816,14.73,0.62524
0.10816,13.84,0.62524
0.10816,12.94,0.62524
0.10587,12.13,0.91468
0.10587,11.48,0.91468
0.10587,14.04,0.91468
0.10587,13.62,0.91468
0.10587,13.13,0.91468
0.10693,12.64,0.35424
0.10693,12.21,0.35424
0.10693,11.8,0.35424
0.10693,44.2,0.35424
0.11087,13.88,0.25241
0.11087,13.66,0.25241
0.11536,13.49,0.29028
0.11536,13.28,0.29028
0.11179,13.04,0.28666
0.11179,12.77,0.28666
0.12535,12.47,0.19396
0.13891,45.81,0.11936
0.14421,46.15,0.083914
0.14421,14.29,0.083914
0.14421,14.3,0.083914
0.14421,14.36,0.083914
0.14421,14.36,0.083914
0.13649,14.31,0.07740099999999998
0.13649,14.2,0.07740099999999998
0.13649,49.16,0.07740099999999998
0.13649,49.66,0.07740099999999998
0.15386,50.17,0.07408
0.15386,16.57,0.07408
0.15386,16.66,0.07408
0.15386,16.78,0.07408
0.15149,16.809999999999995,0.064913
0.15149,16.77,0.064913
0.15149,53.83,0.064913
0.13056000000000004,19.47,0.064616
0.13056000000000004,19.47,0.064616
0.16375,19.47,0.084705
0.16375,19.24,0.084705
0.16375,19.24,0.084705
0.16375,19.24,0.084705
0.14951,22.65,0.098594
0.14951,22.65,0.098594
0.11896,5.3,1.0
0.11896,6.22,1.0
0.12047,6.22,1.0
0.12047,7.58,1.0
0.12202,7.58,1.0
0.12202,7.58,1.0
0.12202,8.54,1.0
0.12202,8.54,1.0
0.12461,8.54,1.0
0.12461,56.38,1.0
0.12461,56.38,1.0
0.12461,8.21,1.0
0.12569,8.81,1.0
0.13137,8.81,1.0
0.13137,8.81,1.0
0.13137,8.29,1.0
0.13137,8.29,1.0
0.12938,8.29,1.0
0.13853,56.48,1.0
0.12938,8.62,1.0
0.12938,8.62,1.0
0.1373,12.47,0.99897
0.1373,12.47,0.99897
0.1373,12.47,0.99897
0.13564,11.89,0.99411
0.13276,11.89,0.8850599999999998
0.13276,11.89,0.8850599999999998
0.13276,14.82,0.8850599999999998
0.13276,14.82,0.8850599999999998
0.13276,12.59,0.8850599999999998
0.12872,16.57,0.99209
0.12872,14.22,0.99209
0.12872,12.19,0.99209
0.12872,14.75,0.99209
0.14125,13.11,0.9921700000000002
0.13326,11.84,0.52945
0.13326,10.94,0.52945
0.13326,14.82,0.52945
0.14303,13.68,0.49116
0.14303,12.66,0.49116
0.14303,16.13,0.49116
0.14303,14.8,0.49116
0.14538,13.78,0.34332
0.14538,12.77,0.34332
0.14538,15.68,0.34332
0.14538,14.31,0.34332
0.13547,12.91,0.28575
0.14078,11.69,0.7217
0.11709000000000003,14.19,0.27804
0.11709000000000003,12.95,0.27804
0.11709000000000003,11.78,0.27804
0.11159,10.8,0.52665
0.11159,13.16,0.52665
0.11159,12.19,0.52665
0.11159,11.32,0.52665
0.10816,10.57,0.62524
0.10816,12.87,0.62524
0.10361,12.1,0.99257
0.10361,11.36,0.99257
0.10361,10.7,0.99257
0.10587,12.79,0.91468
0.10587,12.15,0.91468
0.10587,11.71,0.91468
0.10587,11.25,0.91468
0.10693,10.81,0.35424
0.10693,10.420000000000002,0.35424
0.10693,12.57,0.35424
0.10867,12.06,0.35754
0.11536,11.670000000000003,0.29028
0.11536,11.35,0.29028
0.11536,11.07,0.29028
0.11536,10.78,0.29028
0.11536,10.48,0.29028
0.11179,12.65,0.28666
0.11179,12.24,0.28666
0.11179,11.88,0.28666
0.13891,11.63,0.11936
0.14421,11.44,0.083914
0.15104,11.32,0.104
0.15104,11.23,0.104
0.15104,11.13,0.104
0.13649,13.87,0.07740099999999998
0.13649,13.66,0.07740099999999998
0.13649,13.48,0.07740099999999998
0.13649,13.39,0.07740099999999998
0.15386,13.36,0.07408
0.15386,13.37,0.07408
0.15386,13.420000000000003,0.07408
0.15386,13.46,0.07408
0.13859,16.95,0.070352
0.13056000000000004,16.79,0.064616
0.13056000000000004,16.6,0.064616
0.13056000000000004,16.469999999999995,0.064616
0.13056000000000004,16.469999999999995,0.064616
0.16375,16.469999999999995,0.084705
0.16375,16.37,0.084705
0.16375,19.69,0.084705
0.15751,19.69,0.14802
0.14951,19.64,0.098594
0.14951,19.64,0.098594
0.12047,5.3,1.0
0.12047,6.22,1.0
0.12047,6.22,1.0
0.12047,7.58,1.0
0.12202,7.58,1.0
0.12202,7.58,1.0
0.12466,8.54,1.0
0.12202,8.54,1.0
0.12461,8.54,1.0
0.12461,56.38,1.0
0.12412,56.38,1.0
0.12412,8.21,1.0
0.12412,8.81,1.0
0.13137,8.81,1.0
0.13137,8.81,1.0
0.13137,8.29,1.0
0.13137,8.29,1.0
0.12938,8.29,1.0
0.12938,56.48,1.0
0.12938,8.62,1.0
0.12938,8.62,1.0
0.13564,12.47,0.99411
0.13564,12.47,0.99411
0.13564,12.47,0.99411
0.13564,11.89,0.99411
0.13564,11.89,0.99411
0.13276,11.89,0.8850599999999998
0.13849,14.82,0.92702
0.13276,14.82,0.8850599999999998
0.13276,12.59,0.8850599999999998
0.12872,16.57,0.99209
0.12872,14.22,0.99209
0.1262,12.19,0.99173
0.1262,14.75,0.99173
0.13326,13.11,0.52945
0.13326,11.84,0.52945
0.13326,10.94,0.52945
0.13326,14.82,0.52945
0.13326,13.68,0.52945
0.14303,12.66,0.49116
0.14303,16.13,0.49116
0.14303,14.8,0.49116
0.14303,13.78,0.49116
0.13547,12.77,0.28575
0.13547,15.68,0.28575
0.13547,14.31,0.28575
0.13547,12.91,0.28575
0.14078,11.69,0.7217
0.11709000000000003,14.19,0.27804
0.11709000000000003,12.95,0.27804
0.11709000000000003,11.78,0.27804
0.11159,14.4,0.52665
0.11159,13.16,0.52665
0.11159,12.19,0.52665
0.10436,11.32,0.99221
0.10436,13.88,0.99221
0.10361,12.87,0.99257
0.10361,12.1,0.99257
0.10361,11.36,0.99257
0.10361,13.61,0.99257
0.10587,12.79,0.91468
0.10587,12.15,0.91468
0.10587,11.71,0.91468
0.10587,11.25,0.91468
0.10693,10.81,0.35424
0.10867,13.15,0.35754
0.10867,12.57,0.35754
0.10867,12.06,0.35754
0.10867,11.670000000000003,0.35754
0.11536,11.35,0.29028
0.11536,11.07,0.29028
0.11536,10.78,0.29028
0.11536,13.12,0.29028
0.11179,12.65,0.28666
0.11179,12.24,0.28666
0.11179,11.88,0.28666
0.12647000000000003,11.63,0.35882
0.12636,11.44,0.27509
0.15104,11.32,0.104
0.15104,14.4,0.104
0.15104,14.13,0.104
0.15104,13.87,0.104
0.13649,13.66,0.07740099999999998
0.13649,13.48,0.07740099999999998
0.13649,13.39,0.07740099999999998
0.13649,13.36,0.07740099999999998
0.15386,13.37,0.07408
0.13859,17.12,0.070352
0.13859,17.059999999999995,0.070352
0.13859,16.95,0.070352
0.13056000000000004,16.79,0.064616
0.13056000000000004,16.6,0.064616
0.13056000000000004,16.469999999999995,0.064616
0.13056000000000004,16.469999999999995,0.064616
0.16375,19.77,0.084705
0.15751,19.69,0.14802
0.15751,19.69,0.14802
0.15751,19.69,0.14802
0.15222,19.64,0.098781
0.15693,19.64,0.09182
0.12047,5.3,1.0
0.12047,6.22,1.0
0.12047,6.22,1.0
0.12047,6.22,1.0
0.12047,7.58,1.0
0.12202,7.58,1.0
0.12202,8.54,1.0
0.12202,8.54,1.0
0.13578,8.54,1.0
0.12412,56.38,1.0
0.12412,56.38,1.0
0.12412,8.21,1.0
0.12412,8.81,1.0
0.13137,8.81,1.0
0.13137,8.81,1.0
0.13137,8.29,1.0
0.13137,8.29,1.0
0.12938,8.29,1.0
0.12938,56.48,1.0
0.13667,8.62,0.99915
0.13667,8.62,0.99915
0.13667,12.47,0.99915
0.13564,12.47,0.99411
0.14287,12.47,0.99602
0.13564,11.89,0.99411
0.13564,11.89,0.99411
0.13276,11.89,0.8850599999999998
0.13276,14.82,0.8850599999999998
0.13276,14.82,0.8850599999999998
0.13276,12.59,0.8850599999999998
0.1262,16.57,0.99173
0.1262,14.22,0.99173
0.1262,12.19,0.99173
0.1262,14.75,0.99173
0.1262,13.11,0.99173
0.13326,11.84,0.52945
0.13326,10.94,0.52945
0.13326,14.82,0.52945
0.13326,13.68,0.52945
0.14303,12.66,0.49116
0.14303,16.13,0.49116
0.13259,14.8,0.51157
0.13259,13.78,0.51157
0.13547,12.77,0.28575
0.13547,15.68,0.28575
0.13547,14.31,0.28575
0.13547,12.91,0.28575
0.13547,15.74,0.28575
0.11709000000000003,14.19,0.27804
0.11709000000000003,12.95,0.27804
0.11709000000000003,11.78,0.27804
0.11477,14.4,0.96228
0.10436,13.16,0.99221
0.10436,12.19,0.99221
0.10436,11.32,0.99221
0.10436,13.88,0.99221
0.10361,12.87,0.99257
0.10361,12.1,0.99257
0.10361,11.36,0.99257
0.10361,13.61,0.99257
0.10587,12.79,0.91468
0.10587,12.15,0.91468
0.10285,11.71,0.9177900000000002
0.10285,11.25,0.9177900000000002
0.10285,13.86,0.9177900000000002
0.10867,13.15,0.35754
0.10867,12.57,0.35754
0.10867,12.06,0.35754
0.10867,11.670000000000003,0.35754
0.11536,11.35,0.29028
0.11536,11.07,0.29028
0.11536,13.64,0.29028
0.11536,13.12,0.29028
0.12647000000000003,12.65,0.35882
0.12647000000000003,12.24,0.35882
0.12647000000000003,11.88,0.35882
0.12647000000000003,15.36,0.35882
0.12647000000000003,15.02,0.35882
0.12636,14.7,0.27509
0.1387,14.4,0.18193
0.15104,14.13,0.104
0.15104,13.87,0.104
0.13649,13.66,0.07740099999999998
0.13649,13.48,0.07740099999999998
0.1345,13.39,0.08153499999999998
0.1345,17.18,0.08153499999999998
0.13859,17.16,0.070352
0.13859,17.12,0.070352
0.13859,17.059999999999995,0.070352
0.13859,16.95,0.070352
0.13859,16.79,0.070352
0.13056000000000004,16.6,0.064616
0.13056000000000004,16.469999999999995,0.064616
0.13056000000000004,19.77,0.064616
0.14689,19.77,0.21901
0.15222,19.69,0.098781
0.15222,19.69,0.098781
0.15222,19.69,0.098781
0.15222,19.64,0.098781
0.15693,23.94,0.09182
0.1225,5.3,1.0
0.12047,6.22,1.0
0.12047,6.22,1.0
0.12047,6.22,1.0
0.12047,7.58,1.0
0.11694,7.58,1.0
0.11694,7.58,1.0
0.13578,8.54,1.0
0.13578,8.54,1.0
0.12412,8.54,1.0
0.12412,56.38,1.0
0.12412,8.21,1.0
0.12412,8.81,1.0
0.12412,8.81,1.0
0.13137,8.81,1.0
0.13137,8.29,1.0
0.13105000000000003,8.29,1.0
0.13105000000000003,8.29,1.0
0.13667,56.48,0.99915
0.13667,8.62,0.99915
0.13667,8.62,0.99915
0.13667,12.47,0.99915
0.13564,12.47,0.99411
0.13564,12.47,0.99411
0.13564,11.89,0.99411
0.13564,11.89,0.99411
0.13276,11.89,0.8850599999999998
0.12576,14.82,0.77656
0.12576,14.82,0.77656
0.12576,12.59,0.77656
0.12576,16.57,0.77656
0.1262,14.22,0.99173
0.1262,12.19,0.99173
0.1262,14.75,0.99173
0.1262,13.11,0.99173
0.13326,11.84,0.52945
0.13326,16.25,0.52945
0.13326,14.82,0.52945
0.12715,13.68,0.49332
0.13259,12.66,0.51157
0.13259,16.13,0.51157
0.13259,14.8,0.51157
0.13259,13.78,0.51157
0.13259,17.24,0.51157
0.13547,15.68,0.28575
0.13547,14.31,0.28575
0.13547,12.91,0.28575
0.12495,15.74,0.36518
0.11709000000000003,14.19,0.27804
0.11477,12.95,0.96228
0.11477,15.76,0.96228
0.11477,14.4,0.96228
0.10436,13.16,0.99221
0.10436,12.19,0.99221
0.10436,15.01,0.99221
0.10436,13.88,0.99221
0.10436,12.87,0.99221
0.10361,12.1,0.99257
0.10361,14.52,0.99257
0.10361,13.61,0.99257
0.10767,12.79,0.84862
0.10285,12.15,0.9177900000000002
0.10285,11.71,0.9177900000000002
0.10285,14.65,0.9177900000000002
0.10285,13.86,0.9177900000000002
0.10867,13.15,0.35754
0.10867,12.57,0.35754
0.10867,12.06,0.35754
0.10867,11.670000000000003,0.35754
0.11536,14.86,0.29028
0.11536,14.23,0.29028
0.1248,13.64,0.34299
0.1248,13.12,0.34299
0.1248,12.65,0.34299
0.12647000000000003,12.24,0.35882
0.12647000000000003,15.76,0.35882
0.12647000000000003,15.36,0.35882
0.12647000000000003,15.02,0.35882
0.12636,14.7,0.27509
0.12636,14.4,0.27509
0.12636,14.13,0.27509
0.12636,13.87,0.27509
0.12754,48.35,0.20567
0.1345,17.2,0.08153499999999998
0.1345,17.18,0.08153499999999998
0.1345,17.18,0.08153499999999998
0.1345,17.16,0.08153499999999998
0.13859,17.12,0.070352
0.13859,17.059999999999995,0.070352
0.13859,16.95,0.070352
0.13859,16.79,0.070352
0.14689,19.86,0.21901
0.14689,19.77,0.21901
0.15226,19.77,0.1279
0.15226,19.77,0.1279
0.15222,19.69,0.098781
0.15222,19.69,0.098781
0.15222,19.69,0.098781
0.15222,23.94,0.098781
0.15222,23.94,0.098781
0.1225,5.21,1.0
0.12047,6.1,1.0
0.12047,6.1,1.0
0.11586,6.1,1.0
0.11586,7.38,1.0
0.11694,7.38,1.0
0.11694,7.38,1.0
0.12636,8.41,1.0
0.13578,8.41,1.0
0.13578,8.41,1.0
0.12412,56.46,1.0
0.12412,8.15,1.0
0.12412,8.81,1.0
0.12412,8.81,1.0
0.13105000000000003,8.81,1.0
0.13105000000000003,8.08,1.0
0.13105000000000003,8.08,1.0
0.13105000000000003,8.08,1.0
0.13667,56.61,0.99915
0.13667,8.31,0.99915
0.14682,8.31,0.9995
0.13667,11.81,0.99915
0.13667,11.81,0.99915
0.13564,11.81,0.99411
0.13564,11.33,0.99411
0.13495,11.33,0.99076
0.13495,11.33,0.99076
0.12576,14.63,0.77656
0.12576,14.63,0.77656
0.13703,12.57,0.86499
0.12576,16.059999999999995,0.77656
0.1262,13.94,0.99173
0.1262,12.14,0.99173
0.1262,14.15,0.99173
0.1262,12.91,0.99173
0.12715,12.07,0.49332
0.12715,16.27,0.49332
0.12715,15.45,0.49332
0.12715,14.64,0.49332
0.12715,13.87,0.49332
0.13259,16.57,0.51157
0.13259,15.44,0.51157
0.13259,14.1,0.51157
0.13259,16.45,0.51157
0.13547,14.75,0.28575
0.13547,12.89,0.28575
0.13578,11.21,0.8237999999999999
0.11632,13.34,0.3525
0.11477,11.74,0.96228
0.11477,10.36,0.96228
0.11477,13.1,0.96228
0.11477,11.8,0.96228
0.11477,10.57,0.96228
0.10436,9.64,0.99221
0.10436,12.5,0.99221
0.10436,11.45,0.99221
0.10436,10.5,0.99221
0.10724,9.8,0.37518
0.10724,12.41,0.37518
0.10932,11.58,0.53945
0.12905,10.81,0.29027
0.10661,10.19,0.768
0.10285,13.21,0.9177900000000002
0.10285,12.35,0.9177900000000002
0.10285,11.59,0.9177900000000002
0.10285,11.04,0.9177900000000002
0.10867,10.54,0.35754
0.10867,10.08,0.35754
0.11556,13.05,0.34675
0.11556,12.34,0.34675
0.1248,11.74,0.34299
0.1248,11.2,0.34299
0.1248,10.72,0.34299
0.1248,10.28,0.34299
0.12647000000000003,13.35,0.35882
0.12647000000000003,12.8,0.35882
0.12647000000000003,12.32,0.35882
0.12647000000000003,11.94,0.35882
0.12636,11.65,0.27509
0.12984,11.4,0.31862
0.12984,14.76,0.31862
0.12984,14.43,0.31862
0.12984,14.2,0.31862
0.12754,14.06,0.20567
0.12754,13.97,0.20567
0.12754,13.95,0.20567
0.12754,13.96,0.20567
0.14192,14.0,0.20034
0.14192,17.559999999999995,0.20034
0.14192,17.37,0.20034
0.14191,17.24,0.17183
0.15226,17.2,0.1279
0.15226,17.19,0.1279
0.15226,17.19,0.1279
0.15226,17.19,0.1279
0.15226,17.23,0.1279
0.15222,21.42,0.098781
0.15222,21.42,0.098781
0.15222,21.08,0.098781
0.15222,21.08,0.098781
0.12319,5.21,1.0
0.11586,6.1,1.0
0.11586,6.1,1.0
0.11586,6.1,1.0
0.11586,7.38,1.0
0.11586,7.38,1.0
0.13578,7.38,1.0
0.13578,8.41,1.0
0.13578,8.41,1.0
0.13578,8.41,1.0
0.12412,56.46,1.0
0.12565,8.15,1.0
0.12565,8.81,1.0
0.12565,8.81,1.0
0.13105000000000003,8.81,1.0
